"Scenario","Attribute","Commodity","Process","Period","Value"
"Tui","VAR_FOut","CHMCL-PH-STM_HW","CHMCL-PH-STM_HW-WOD-Boiler","2050","3.566988"
"Tui","VAR_FOut","CHMCL-PH-STM_HW","CHMCL-PH-STM_HW-WOD-Boiler","2055","2.705131"
"Tui","VAR_FOut","CHMCL-PH-STM_HW","CHMCL-PH-STM_HW-WOD-Boiler","2060","1.886231"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_Off15","2018","1.136800"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_Off15","2025","0.799499"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_Off15","2030","0.511417"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_Off15","2035","0.223336"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_Off15","2040","0.011106"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2025","0.540512"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2030","1.003766"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2035","1.429553"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2040","1.811129"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2045","1.858019"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2050","1.886010"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2055","1.914458"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-DSL-ICE_ofrd","2060","1.943364"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_Off15","2018","0.063200"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_Off15","2025","0.063200"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_Off15","2030","0.063200"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_Off15","2035","0.046880"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_Off15","2040","0.008159"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2025","0.050784"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2030","0.057124"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2035","0.061517"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2040","0.066245"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2045","0.067245"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2050","0.068258"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2055","0.069287"
"Tui","VAR_FOut","CNST-MoTP-Mob","CNST-MoTP-Mob-NGA-ICE_ofrd","2060","0.070333"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-DSL-St_ngn15","2018","0.161500"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-DSL-St_ngn15","2025","0.018847"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-DSL-St_ngn15","2030","0.000551"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2025","0.258919"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2030","0.482106"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2035","0.523150"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2040","0.563450"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2045","0.571900"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2050","0.580500"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2055","0.589300"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Motor","2060","0.598150"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Mtr15","2018","0.508500"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Mtr15","2025","0.154134"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-Mtr15","2030","0.003193"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2025","0.431900"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2030","0.485850"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2035","0.523150"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2040","0.563450"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2045","0.571900"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2050","0.580500"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2055","0.589300"
"Tui","VAR_FOut","CNST-MoTP-Stat","CNST-MoTP-Stat-ELC-VSD-Mtr","2060","0.598150"
"Tui","VAR_FOut","COA","IMPCOA1","2018","14.229226"
"Tui","VAR_FOut","COA","IMPCOA1","2025","14.229226"
"Tui","VAR_FOut","COA","IMPCOA1","2030","7.720120"
"Tui","VAR_FOut","COA","IMPCOA1","2035","14.229226"
"Tui","VAR_FOut","COA","IMPCOA1","2045","14.229226"
"Tui","VAR_FOut","COA","IMPCOA1","2050","14.229226"
"Tui","VAR_FOut","COA","IMPCOA1","2060","14.229226"
"Tui","VAR_FOut","COA","MINCOA1","2018","28.201092"
"Tui","VAR_FOut","COA","MINCOA1","2025","22.496072"
"Tui","VAR_FOut","COA","MINCOA1","2030","25.155519"
"Tui","VAR_FOut","COA","MINCOA1","2035","12.732005"
"Tui","VAR_FOut","COA","MINCOA1","2040","24.207779"
"Tui","VAR_FOut","COA","MINCOA1","2045","9.742081"
"Tui","VAR_FOut","COA","MINCOA1","2050","6.848348"
"Tui","VAR_FOut","COA","MINCOA1","2055","21.116454"
"Tui","VAR_FOut","COA","MINCOA1","2060","6.926668"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2018","6.183036"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2025","4.263092"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2030","3.234259"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2035","2.030603"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2040","0.739536"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2045","0.573300"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2050","0.582000"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2055","0.590800"
"Tui","VAR_FOut","COA","TU_COA_NI_SI_01","2060","0.599700"
"Tui","VAR_FOut","COL","MINCOL1","2018","1.235187"
"Tui","VAR_FOut","COL","TU_COL_SI_NI_01","2018","0.709334"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2025","0.008075"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2030","0.008708"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2035","0.008708"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2040","0.008708"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2045","0.007188"
"Tui","VAR_FOut","COMBIG","FTE_COMBIG_00","2050","0.000633"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-DSL00","2018","34.264254"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-DSL00","2025","22.271765"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-DSL00","2030","13.705702"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-DSL00","2035","5.139638"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET","2030","10.103694"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET","2035","10.103694"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET","2040","10.103694"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET","2045","10.103694"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET00","2018","6.816519"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET00","2025","4.762421"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET00","2030","2.930721"
"Tui","VAR_FOut","COMCO2","C_EDU-MPM_-PET00","2035","1.099020"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-COA00","2018","9.880882"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-COA00","2025","7.114235"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-COA00","2030","5.138059"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-COA00","2035","3.161882"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-COA00","2040","1.185706"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-DSL00","2018","1.533345"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-DSL00","2025","1.120355"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-DSL00","2030","0.809146"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-DSL00","2035","0.497936"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-DSL00","2040","0.186726"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-FOL00","2018","0.127282"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-FOL00","2025","0.196031"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-FOL00","2030","0.141578"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-FOL00","2035","0.087125"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-FOL00","2040","0.032672"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-NGA00","2018","23.037674"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-NGA00","2025","16.587125"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-NGA00","2030","11.979590"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-NGA00","2035","7.372056"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Boiler-NGA00","2040","2.764521"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Burner-NGA00","2018","12.659122"
"Tui","VAR_FOut","COMCO2","C_EDU-SH_Burner-NGA00","2025","5.274634"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Boiler-COA00","2018","1.179619"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Boiler-COA00","2025","0.849326"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Boiler-COA00","2030","0.613402"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Boiler-COA00","2035","0.377478"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Boiler-COA00","2040","0.141554"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2025","0.481468"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2030","0.998877"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2035","1.045762"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2040","1.065388"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2045","1.076390"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2050","1.081795"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2055","1.084162"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-LPG","2060","1.084791"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2025","2.957680"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2030","3.649117"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2035","3.649117"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2040","3.002543"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2045","2.311106"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2050","1.596639"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2055","1.600132"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA","2060","1.601061"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA00","2018","2.913606"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA00","2025","1.565724"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Cylinder-NGA00","2030","0.587147"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2025","1.710035"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2030","1.844080"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2035","1.689307"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2040","1.475153"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2045","1.241989"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2050","0.998580"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2055","1.000765"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-LPG","2060","1.001346"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2025","2.523869"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2030","2.721707"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2035","2.493276"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2040","2.177202"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2045","1.833071"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2050","1.473821"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2055","1.477045"
"Tui","VAR_FOut","COMCO2","C_EDU-WH_Instant-NGA","2060","1.477902"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-DSL00","2018","3.734016"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-DSL00","2025","2.427110"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-DSL00","2030","1.493606"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-DSL00","2035","0.560102"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET","2030","1.298987"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET","2035","1.298987"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET","2040","1.298987"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET","2045","1.298987"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET00","2018","1.629851"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET00","2025","1.152533"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET00","2030","0.709251"
"Tui","VAR_FOut","COMCO2","C_HLTH-MPM_-PET00","2035","0.265969"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-COA00","2018","2.845468"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-COA00","2025","2.048737"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-COA00","2030","1.479644"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-COA00","2035","0.910550"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-COA00","2040","0.341456"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2025","1.556044"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2030","3.471139"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2035","3.471139"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2040","3.471139"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2045","3.471139"
"Tui","VAR_FOut","COMCO2","C_HLTH-PH_Boiler-NGA","2050","1.915095"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-COA00","2018","6.610092"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-COA00","2025","4.759266"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-COA00","2030","3.437248"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-COA00","2035","2.115229"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-COA00","2040","0.793211"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-DSL00","2018","0.766257"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-DSL00","2025","0.631918"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-DSL00","2030","0.456385"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-DSL00","2035","0.280853"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-DSL00","2040","0.105320"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-NGA00","2018","81.793131"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-NGA00","2025","58.891054"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-NGA00","2030","42.532428"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-NGA00","2035","26.173802"
"Tui","VAR_FOut","COMCO2","C_HLTH-SH_Boiler-NGA00","2040","9.815176"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-COA00","2018","6.533750"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-COA00","2025","4.704300"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-COA00","2030","3.397550"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-COA00","2035","2.090800"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-COA00","2040","0.784050"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-FOL00","2018","0.098191"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-FOL00","2025","0.128978"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-FOL00","2030","0.093150"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-FOL00","2035","0.057323"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-FOL00","2040","0.021496"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2025","1.239014"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2030","2.522745"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2035","5.844388"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2040","5.954074"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2045","6.015561"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2050","6.045766"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2055","6.058993"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-LPG","2060","6.062509"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2025","5.089433"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2030","7.583201"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2035","7.939140"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2040","8.088140"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2045","8.171665"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2050","8.212696"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2055","8.230664"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Boiler-NGA","2060","8.235440"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2030","10.742868"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2035","11.247115"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2040","11.458199"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2045","11.576525"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2050","11.634653"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2055","11.660107"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Cylinder-NGA","2060","11.666873"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2025","3.384691"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2030","3.650007"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2035","3.821331"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2040","3.893049"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2045","3.933251"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2050","3.953001"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2055","3.961649"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-LPG","2060","3.963948"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2025","4.597836"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2030","4.958247"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2035","4.542104"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2040","3.966300"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2045","3.339382"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2050","2.684920"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2055","2.690794"
"Tui","VAR_FOut","COMCO2","C_HLTH-WH_Instant-NGA","2060","2.692355"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-DSL00","2018","112.836005"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-DSL00","2025","73.343403"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-DSL00","2030","45.134402"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-DSL00","2035","16.925401"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-LPG00","2018","11.265405"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-PET00","2018","0.400894"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-PET00","2025","0.520345"
"Tui","VAR_FOut","COMCO2","C_OFFC-MPM_-PET00","2030","0.320212"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-COA00","2018","5.043726"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-COA00","2025","3.631483"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-COA00","2030","2.622738"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-COA00","2035","1.613992"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-COA00","2040","0.605247"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-DSL00","2018","96.511845"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-DSL00","2025","69.488528"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-DSL00","2030","50.186159"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-DSL00","2035","30.883790"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-DSL00","2040","11.581421"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-FOL00","2018","1.997997"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-FOL00","2025","1.543406"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-FOL00","2030","1.114682"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-FOL00","2035","0.685958"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-FOL00","2040","0.257234"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2025","12.259863"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2030","66.241588"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2035","69.350828"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2040","70.652391"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2045","71.382000"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2050","71.740423"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2055","71.897378"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-LPG","2060","71.939096"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2025","100.638035"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2030","113.199492"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2035","118.512836"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2040","120.737063"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2045","121.983883"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2050","122.596388"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2055","122.864607"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA","2060","122.935898"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA00","2018","59.425978"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA00","2025","42.786704"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA00","2030","30.901509"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA00","2035","19.016313"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Boiler-NGA00","2040","7.131117"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Burner-NGA00","2018","4.102679"
"Tui","VAR_FOut","COMCO2","C_OFFC-SH_Burner-NGA00","2025","1.709450"
"Tui","VAR_FOut","COMCO2","C_OFFC-WH_Boiler-COA00","2018","0.035233"
"Tui","VAR_FOut","COMCO2","C_OFFC-WH_Boiler-COA00","2025","0.025368"
"Tui","VAR_FOut","COMCO2","C_OFFC-WH_Boiler-COA00","2030","0.018321"
