Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193533

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Commercial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
31/10/2024,15,Southland,All combined,Solar (All),41,0.86772,0.652,15.905,0,
30/11/2024,1,Northland,All combined,Solar (All),276,3.19371,4.794,17.370,1,10.000
30/11/2024,2,Auckland,All combined,Solar (All),526,0.83286,17.301,32.893,7,37.114
30/11/2024,3,Waikato,All combined,Solar (All),240,1.18367,10.763,44.846,3,25.333
30/11/2024,4,Bay of Plenty,All combined,Solar (All),166,1.17630,3.658,22.035,1,100.000
30/11/2024,5,Gisborne,All combined,Solar (All),15,1.06838,0.150,10.020,0,
30/11/2024,6,Hawke's Bay,All combined,Solar (All),156,2.06213,3.023,19.377,3,29.167
30/11/2024,7,Taranaki,All combined,Solar (All),68,1.32787,1.117,16.432,0,
30/11/2024,8,Manawatu-Wanganui,All combined,Solar (All),105,0.90917,1.935,18.433,2,27.450
30/11/2024,9,Wellington,All combined,Solar (All),131,0.59381,3.832,29.248,2,11.100
30/11/2024,16,Tasman,All combined,Solar (All),62,3.51275,0.799,12.893,1,20.000
30/11/2024,17,Nelson,All combined,Solar (All),69,2.35817,1.180,17.101,0,
30/11/2024,18,Marlborough,All combined,Solar (All),47,2.05779,1.334,28.390,0,
30/11/2024,12,West Coast,All combined,Solar (All),15,0.66254,0.173,11.533,1,12.000
30/11/2024,13,Canterbury,All combined,Solar (All),359,1.31666,8.360,23.286,3,42.167
30/11/2024,14,Otago,All combined,Solar (All),133,0.98351,2.189,16.456,3,6.667
30/11/2024,15,Southland,All combined,Solar (All),41,0.86370,0.652,15.905,0,
31/12/2024,1,Northland,All combined,Solar (All),279,3.22208,4.948,17.733,4,39.000
31/12/2024,2,Auckland,All combined,Solar (All),529,0.83713,17.646,33.357,6,81.050
31/12/2024,3,Waikato,All combined,Solar (All),244,1.20768,10.852,44.476,4,22.225
31/12/2024,4,Bay of Plenty,All combined,Solar (All),169,1.19468,3.672,21.729,1,10.000
31/12/2024,5,Gisborne,All combined,Solar (All),16,1.13960,0.180,11.269,1,30.000
31/12/2024,6,Hawke's Bay,All combined,Solar (All),161,2.12597,3.108,19.303,2,27.500
31/12/2024,7,Taranaki,All combined,Solar (All),69,1.34713,1.133,16.424,1,10.000
31/12/2024,8,Manawatu-Wanganui,All combined,Solar (All),106,0.91569,1.945,18.353,1,10.000
31/12/2024,9,Wellington,All combined,Solar (All),132,0.59753,3.924,29.724,1,92.000
31/12/2024,16,Tasman,All combined,Solar (All),64,3.64880,0.850,13.287,2,18.000
31/12/2024,17,Nelson,All combined,Solar (All),70,2.38501,1.185,16.928,1,5.000
31/12/2024,18,Marlborough,All combined,Solar (All),47,2.03993,1.334,28.390,0,
31/12/2024,12,West Coast,All combined,Solar (All),15,0.66079,0.173,11.533,0,
31/12/2024,13,Canterbury,All combined,Solar (All),362,1.32518,8.440,23.314,2,42.500
31/12/2024,14,Otago,All combined,Solar (All),136,0.99699,2.259,16.608,3,23.333
31/12/2024,15,Southland,All combined,Solar (All),42,0.88458,0.702,16.717,1,50.000
31/01/2025,1,Northland,All combined,Solar (All),283,3.26451,5.027,17.764,3,13.707
31/01/2025,2,Auckland,All combined,Solar (All),534,0.84574,17.846,33.419,4,48.775
31/01/2025,3,Waikato,All combined,Solar (All),248,1.22766,10.905,43.971,3,15.300
31/01/2025,4,Bay of Plenty,All combined,Solar (All),172,1.21443,3.757,21.843,2,39.950
31/01/2025,5,Gisborne,All combined,Solar (All),18,1.28663,0.194,10.783,2,6.900
31/01/2025,6,Hawke's Bay,All combined,Solar (All),162,2.14087,3.128,19.307,1,20.000
31/01/2025,7,Taranaki,All combined,Solar (All),71,1.38564,1.148,16.176,1,10.000
31/01/2025,8,Manawatu-Wanganui,All combined,Solar (All),112,0.96802,2.049,18.297,4,19.710
31/01/2025,9,Wellington,All combined,Solar (All),135,0.61213,3.960,29.336,2,17.450
31/01/2025,16,Tasman,All combined,Solar (All),64,3.64880,0.954,14.912,1,104.000
31/01/2025,17,Nelson,All combined,Solar (All),71,2.42073,1.210,17.041,1,25.000
31/01/2025,18,Marlborough,All combined,Solar (All),49,2.13043,1.380,28.170,2,23.000
31/01/2025,12,West Coast,All combined,Solar (All),15,0.66108,0.173,11.533,0,
31/01/2025,13,Canterbury,All combined,Solar (All),363,1.32879,8.525,23.484,3,31.667
31/01/2025,14,Otago,All combined,Solar (All),138,1.01151,2.314,16.766,2,27.500
31/01/2025,15,Southland,All combined,Solar (All),43,0.90526,0.742,17.258,1,40.000
28/02/2025,1,Northland,All combined,Solar (All),285,3.29327,5.061,17.759,2,20.000
28/02/2025,2,Auckland,All combined,Solar (All),536,0.84942,17.971,33.528,2,10.000
28/02/2025,3,Waikato,All combined,Solar (All),250,1.23793,10.920,43.679,2,10.000
28/02/2025,4,Bay of Plenty,All combined,Solar (All),175,1.23736,3.840,21.943,3,27.640
28/02/2025,5,Gisborne,All combined,Solar (All),19,1.36494,0.203,10.679,1,8.800
28/02/2025,6,Hawke's Bay,All combined,Solar (All),163,2.16037,3.136,19.238,1,8.000
28/02/2025,7,Taranaki,All combined,Solar (All),76,1.48525,1.495,19.673,3,58.893
28/02/2025,8,Manawatu-Wanganui,All combined,Solar (All),114,0.98693,2.082,18.262,2,16.300
28/02/2025,9,Wellington,All combined,Solar (All),140,0.63550,4.035,28.824,5,14.984
28/02/2025,16,Tasman,All combined,Solar (All),64,3.65297,0.954,14.912,0,
28/02/2025,17,Nelson,All combined,Solar (All),72,2.45818,1.310,18.194,0,
28/02/2025,18,Marlborough,All combined,Solar (All),51,2.21932,1.403,27.516,2,11.500
28/02/2025,12,West Coast,All combined,Solar (All),15,0.66225,0.173,11.533,0,
28/02/2025,13,Canterbury,All combined,Solar (All),377,1.38024,8.636,22.906,15,7.735
28/02/2025,14,Otago,All combined,Solar (All),140,1.02654,2.459,17.561,2,64.950
28/02/2025,15,Southland,All combined,Solar (All),44,0.92690,0.750,17.048,1,8.000
